race_id,HorseName,SexAge,finish_pos,is_top3,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,JockeyId,斤量,距離,水分量,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
202343062003,ミュールダール,牡3,6,0,2023/06/01,浦和,晴,3,3歳八,,12,6,8,18.3,6.0,9,笠野雄大,a0235,56.0,ダ1400,,稍,-12.0,1:34.6,3.7,10.0,8-8-9-10,38.3-39.3,41.7,439(-4),,,ラブルパイル,
202343062003,ミュールダール,牡3,6,0,2023/05/03,船橋,晴,1,3歳九,,12,8,11,4.5,2.0,3,笠野雄大,a0235,56.0,ダ1200,,良,5.0,1:18.4,1.0,24.0,6-5-4,37.1-40.3,40.6,443(+3),,,クイーンオーキッド,40.0
202343062003,ミュールダール,牡2,6,0,2023/04/13,船橋,晴,1,3歳九,,12,6,8,6.8,4.0,3,笠野雄大,a0235,56.0,ダ1200,,良,12.0,1:19.8,1.2,12.0,4-6-4,37.9-40.7,41.4,440(-9),,,ブルネットスター,40.0
202343062003,ミュールダール,牡2,6,0,2022/11/30,船橋,曇,2,2歳六,,9,6,6,25.5,5.0,7,笠野雄大,a0235,55.0,ダ1200,,稍,17.0,1:21.5,2.9,-6.0,5-5-6,38.7-39.9,41.7,449(-1),,,アヤサンメルシー,
202343062003,ミュールダール,牡2,6,0,2022/10/28,船橋,曇,1,2歳六,,7,2,2,3.9,3.0,5,笠野雄大,a0235,55.0,ダ1200,,良,4.0,1:19.7,2.0,5.0,1-2-3,37.7-40.0,41.9,450(+7),,,タケショウゲイル,16.0
202343062003,ミュールダール,牡2,6,0,2022/09/30,船橋,晴,3,ローズデビュー(2歳),,6,3,3,47.0,6.0,5,笠野雄大,a0235,54.0,ダ1000,,良,-4.0,1:04.0,2.9,20.0,6-6,36.0-37.0,38.7,443(0),,,ガーベランクイーン,27.0
202343062003,フレンドリームーン,牝3,7,0,2023/06/20,船橋,晴,3,3歳八,,12,4,4,59.9,10.0,7,山中悠希,05598,54.0,ダ1200,,良,11.0,1:18.1,1.2,34.0,10-9-10,37.1-39.8,39.5,428(0),,,ミヤコノティアラ,
202343062003,フレンドリームーン,牝3,7,0,2023/06/01,浦和,晴,3,3歳八,,12,4,4,28.3,7.0,11,山本聡紀,a02b0,54.0,ダ1400,,稍,-12.0,1:34.7,3.8,9.0,11-11-11-11,38.3-39.3,41.1,428(-5),,,ラブルパイル,
202343062003,フレンドリームーン,牝3,7,0,2023/05/03,船橋,晴,1,3歳九,,12,6,8,18.3,6.0,4,山本聡紀,a02b0,54.0,ダ1200,,良,5.0,1:18.4,1.0,24.0,11-11-7,37.1-40.3,40.0,433(-1),,,クイーンオーキッド,24.0
202343062003,フレンドリームーン,牝3,7,0,2023/04/12,船橋,曇,1,3歳八,,12,2,2,165.8,11.0,6,山中悠希,05598,54.0,ダ1200,,良,9.0,1:19.7,0.9,10.0,11-12-10,37.3-41.5,39.8,434(+1),,,サワヤカサヤカ,
202343062003,フレンドリームーン,牝2,7,0,2023/03/15,船橋,晴,1,3歳七,,12,1,1,408.2,12.0,9,田中力,05428,54.0,ダ1200,,良,14.0,1:21.4,2.4,-8.0,12-11-10,38.8-40.2,41.6,433(-1),,,ノブノウマー,
202343062003,フレンドリームーン,牝2,7,0,2023/02/07,船橋,晴,1,3歳七,,12,8,11,345.0,11.0,12,田中力,05428,54.0,ダ1200,,良,18.0,1:22.1,3.0,-13.0,11-9-9,38.1-41.0,42.1,434(+13),,,ミュラー,
202343062003,フレンドリームーン,牝2,7,0,2022/10/26,船橋,晴,1,2歳四,,12,3,3,87.5,10.0,12,山中悠希,05598,54.0,ダ1200,,良,13.0,1:21.2,3.6,-6.0,12-12-12,37.2-40.4,40.9,421(-2),,,トーセンステラ,
202343062003,フレンドリームーン,牝2,7,0,2022/09/29,船橋,曇,3,ローズデビュー(2歳),,4,1,1,34.0,4.0,3,山中悠希,05598,54.0,ダ1000,,良,1.0,1:04.7,2.1,14.0,4-4,36.0-38.6,38.4,423(0),,,サダムヴィオロン,67.5
202343062003,カグラハルカ,牡3,8,0,2023/06/20,船橋,晴,3,3歳八,,12,5,5,6.6,4.0,8,田中力,05428,56.0,ダ1200,,良,11.0,1:18.1,1.2,34.0,6-8-6,37.1-39.8,39.9,459(+3),,,ミヤコノティアラ,
202343062003,カグラハルカ,牡2,8,0,2023/05/01,船橋,晴,1,3歳八,,12,7,10,6.0,4.0,5,田中力,05428,56.0,ダ1200,,良,0.0,1:17.7,0.5,28.0,3-3-2,37.7-39.5,39.8,456(-1),,,オフェーリア,16.0
202343062003,カグラハルカ,牡2,8,0,2023/04/11,船橋,晴,1,3歳七,,12,5,5,36.6,8.0,5,山中悠希,05598,56.0,ダ1200,,良,9.0,1:18.4,1.5,28.0,5-6-6,37.6-39.3,40.2,457(+2),,,ワンダフルボーイ,16.0
202343062003,カグラハルカ,牡2,8,0,2023/03/15,船橋,晴,1,3歳七,,12,8,12,5.7,4.0,7,山中悠希,05598,56.0,ダ1200,,良,14.0,1:20.4,1.4,6.0,5-5-8,38.8-40.2,41.0,455(+4),,,ノブノウマー,
202343062003,カグラハルカ,牡2,8,0,2023/02/07,船橋,晴,1,3歳七,,12,2,2,11.5,4.0,6,山中悠希,05598,56.0,ダ1200,,良,18.0,1:20.4,1.3,10.0,1-1-1,38.1-41.0,42.3,451(0),,,ミュラー,
202343062003,カグラハルカ,牡2,8,0,2023/01/18,船橋,晴,1,3歳七,,11,1,1,22.4,8.0,6,山中悠希,05598,56.0,ダ1200,,良,18.0,1:20.2,2.3,13.0,11-11-11,38.3-39.6,39.7,451(-3),,,キラット,
202343062003,カグラハルカ,牡2,8,0,2022/11/02,門別,晴,6,2歳3組,,11,6,7,66.0,9.0,5,小野楓馬,05592,55.0,ダ1000,,稍,-21.0,1:02.3,0.9,35.0,3-1,,38.5,454(-2),,,アソス,4.2
202343062003,カグラハルカ,牡2,8,0,2022/10/19,門別,晴,6,2歳3組,,10,7,7,11.8,7.0,10,小野楓馬,05592,55.0,ダ1200,,良,-11.0,1:19.8,4.1,-14.0,1-3,,43.5,456(+2),,,サザンフルーヴ,
202343062003,カグラハルカ,牡2,8,0,2022/09/22,門別,晴,3,日高町フルーツほおず(未勝利)(2歳),,9,3,3,6.7,5.0,1,小野楓馬,05592,55.0,ダ1000,,稍,-31.0,1:02.2,-0.5,26.0,1-1,,38.6,454(+2),,,(リコーカービン),50.0
202343062003,カグラハルカ,牡2,8,0,2022/09/08,門別,晴,3,2歳未勝利(未勝利),,11,4,4,2.7,1.0,4,小野楓馬,05592,54.0,ダ1000,,良,-5.0,1:03.5,1.6,31.0,1-1,,39.1,452(-4),,,カッパギ,7.0
202343062003,カグラハルカ,牡2,8,0,2022/08/17,門別,晴,2,2歳未勝利(未勝利),,11,6,6,13.8,4.0,6,小野楓馬,05592,54.0,ダ1100,,重,-30.0,1:08.2,1.0,35.0,1-1,,38.5,456(+8),,,ナチュラルターン,
202343062003,カグラハルカ,牡2,8,0,2022/07/26,門別,晴,3,日高町キャラ・クルミ(未勝利)(2歳),,7,4,4,6.8,3.0,3,小野楓馬,05592,54.0,ダ1000,,良,-27.0,1:02.7,0.1,22.0,1-1,,39.3,448(-4),,,エムティヒビキ,10.5
202343062003,カグラハルカ,牡2,8,0,2022/06/28,門別,雨,2,2歳未勝利(未勝利),,10,1,1,26.4,9.0,4,小野楓馬,05592,54.0,ダ1100,,重,-33.0,1:09.2,0.8,17.0,1-1,,39.8,452(+4),,,イカリ,7.0
202343062003,カグラハルカ,牡2,8,0,2022/06/15,門別,曇,3,JRA認定アタックチ(未勝利)(2歳),,12,4,4,45.7,9.0,11,小野楓馬,05592,54.0,ダ1200,,良,-3.0,1:19.8,4.0,-6.0,1-2,,44.4,448(+2),,,コンチトーホク,
202343062003,カグラハルカ,牡2,8,0,2022/05/26,門別,曇,4,JRA認定フレッシュ(新馬)(2歳),,9,1,1,39.3,6.0,6,落合玄太,05578,54.0,ダ1100,,良,-3.0,1:12.1,3.0,4.0,1-1,,41.9,446(0),,,ベルピット,
202343062003,マサノサンサン,牝3,9,0,2023/06/20,船橋,晴,3,3歳八,,12,1,1,18.4,7.0,9,木間塚龍,05607,52.0,ダ1200,,良,11.0,1:18.1,1.2,34.0,9-10-9,37.1-39.8,39.3,422(+2),,,ミヤコノティアラ,
202343062003,マサノサンサン,牝3,9,0,2023/06/01,浦和,晴,3,3歳八,,12,7,10,17.5,5.0,6,所蛍,a050f,52.0,ダ1400,,稍,-12.0,1:33.6,2.7,22.0,10-9-7-6,38.3-39.3,40.9,420(+7),,,ラブルパイル,
202343062003,マサノサンサン,牝3,9,0,2023/05/01,船橋,晴,1,3歳八,,12,5,6,5.6,3.0,6,森泰斗,05342,54.0,ダ1200,,良,0.0,1:17.7,0.5,28.0,6-6-6,37.7-39.5,39.5,413(-1),,,オフェーリア,
202343062003,マサノサンサン,牝2,9,0,2023/04/11,船橋,晴,1,3歳七,,12,8,12,26.3,6.0,4,森泰斗,05342,54.0,ダ1200,,良,9.0,1:18.3,1.4,29.0,8-4-4,37.6-39.3,40.5,414(+2),,,ワンダフルボーイ,24.0
202343062003,マサノサンサン,牝2,9,0,2023/03/15,船橋,晴,1,3歳七,,12,5,5,9.5,5.0,6,森泰斗,05342,54.0,ダ1200,,良,14.0,1:20.3,1.3,7.0,6-7-6,38.8-40.2,40.9,412(-1),,,ノブノウマー,
202343062003,マサノサンサン,牝2,9,0,2023/01/18,船橋,晴,1,3歳七,,11,4,4,212.7,11.0,4,和田譲治,05399,54.0,ダ1200,,良,18.0,1:19.8,1.9,18.0,9-10-9,38.3-39.6,40.5,413(-7),,,キラット,24.0
202343062003,マサノサンサン,牝2,9,0,2022/12/19,船橋,晴,5,2歳五,,8,5,5,60.4,8.0,8,藤本現暉,05590,54.0,ダ1200,,良,19.0,1:21.1,3.3,2.0,6-7-7,37.8-40.0,42.5,420(-2),,,ハセノクラウン,
202343062003,マサノサンサン,牝2,9,0,2022/12/02,船橋,曇,3,カトレアデビュー(2歳),,6,3,3,6.7,4.0,3,森泰斗,05342,54.0,ダ1000,,良,21.0,1:05.3,3.3,24.0,4-4,35.8-38.0,40.5,422(0),,,ミスグロリア,67.5
202343062003,ニュクス,牝3,10,0,2023/06/20,船橋,晴,3,3歳八,,12,8,11,82.0,11.0,10,菅原隆一,01129,54.0,ダ1200,,良,11.0,1:18.1,1.2,34.0,1-1-1,37.1-39.8,41.0,396(-6),,,ミヤコノティアラ,
202343062003,ニュクス,牝3,10,0,2023/06/02,浦和,雨,3,浦和800ラウンド(3歳),,12,7,9,59.9,10.0,7,臼井健太,05554,54.0,ダ800,,不,-22.0,0:49.9,1.5,9.0,8-9,36.2-35.9,36.4,402(-3),,,ミヤジミニー,
202343062003,ニュクス,牝3,10,0,2023/05/01,船橋,晴,1,3歳八,,12,6,7,129.5,11.0,11,臼井健太,05554,54.0,ダ1200,,良,0.0,1:19.4,2.2,5.0,2-2-5,37.7-39.5,41.6,405(-8),,,オフェーリア,
202343062003,ニュクス,牝2,10,0,2023/04/11,船橋,晴,1,3歳七,,12,6,8,199.1,12.0,8,臼井健太,05554,54.0,ダ1200,,良,9.0,1:19.1,2.2,19.0,2-2-3,37.6-39.3,41.3,413(-8),,,ワンダフルボーイ,
202343062003,ニュクス,牝2,10,0,2023/03/15,船橋,晴,1,3歳七,,12,5,6,166.4,11.0,12,臼井健太,05554,54.0,ダ1200,,良,14.0,1:24.7,5.7,-52.0,7-8-12,38.8-40.2,45.3,421(+16),,,ノブノウマー,
202343062003,ニュクス,牝2,10,0,2022/11/28,船橋,曇,5,2歳四,,12,7,9,233.6,12.0,12,臼井健太,05554,54.0,ダ1200,,良,9.0,1:22.8,6.4,-31.0,9-12-12,36.9-39.5,44.5,405(-11),,,ウインドインバイオ,
202343062003,ニュクス,牝2,10,0,2022/10/25,船橋,曇,4,2歳三,,12,4,4,153.1,11.0,12,野澤憲彦,05358,54.0,ダ1200,,良,11.0,1:20.9,3.3,-4.0,3-3-4,37.5-40.1,43.1,416(+3),,,ミコフランシスカ,
202343062003,ニュクス,牝2,10,0,2022/09/26,船橋,晴,1,2歳四,,10,7,8,16.7,5.0,9,野澤憲彦,05358,54.0,ダ1200,,稍,-11.0,1:17.4,1.7,21.0,3-3-3,36.4-39.3,40.8,413(+3),,,フークエンジェル,
202343062003,ニュクス,牝2,10,0,2022/08/23,船橋,晴,2,ハイビスカスデビュー(2歳),,5,3,3,4.1,2.0,2,野澤憲彦,05358,54.0,ダ1000,,良,2.0,1:03.6,1.7,33.0,2-2,35.9-38.2,39.7,410(0),,,スーパーファルコン,108.0
202343062003,キャットライン,牝3,11,0,2023/06/20,船橋,晴,3,3歳八,,12,5,6,91.3,12.0,11.0,小杉亮,a025d,54.0,ダ1200,,良,11.0,1:20.2,3.3,6.0,2-5-8,37.1-39.8,42.7,397(+2),,,ミヤコノティアラ,
202343062003,キャットライン,牝3,11,0,2023/05/03,船橋,晴,1,3歳九,,12,8,12,55.4,8.0,5.0,所蛍,a050f,51.0,ダ1200,,良,5.0,1:18.7,1.3,20.0,3-3-3,37.1-40.3,41.3,395(+5),,,クイーンオーキッド,16.0
202343062003,キャットライン,牝3,11,0,2023/04/13,船橋,晴,1,3歳九,,12,4,4,55.1,9.0,5.0,木間塚龍,05607,51.0,ダ1200,,良,12.0,1:20.0,1.4,9.0,3-7-7,37.9-40.7,41.4,390(-4),,,ブルネットスター,16.0
202343062003,キャットライン,牝3,11,0,2023/03/16,船橋,晴,1,3歳八,,10,6,6,205.6,9.0,8.0,山中悠希,05598,54.0,ダ1200,,良,13.0,1:21.8,3.0,-14.0,6-8-7,37.7-41.1,42.9,394(+3),,,シグナトリー,
202343062003,キャットライン,牝2,11,0,2023/02/09,船橋,晴,1,3歳八,,11,8,11,15.7,4.0,10.0,小杉亮,a025d,54.0,ダ1200,,良,18.0,1:22.6,2.9,-20.0,8-6-8,37.5-42.2,44.1,391(-2),,,ラーユ,
202343062003,キャットライン,牝2,11,0,2022/10/27,船橋,曇,3,ユーカリデビュー(2歳),,6,6,6,72.6,6.0,4.0,野澤憲彦,05358,54.0,ダ1000,,良,9.0,1:06.3,3.4,-4.0,3-3,37.0-38.1,41.0,393(0),,,ジョナゴールド,40.5
202343062003,ルーシースカイ,牝3,12,0,2023/06/20,船橋,晴,3,3歳八,,12,7,10,4.6,2.0,12,矢野貴之,05380,54.0,ダ1200,,良,11.0,1:21.0,4.1,-5.0,11-12-12,37.1-39.8,41.7,454(-6),,,ミヤコノティアラ,
202343062003,ルーシースカイ,牝2,12,0,2022/09/29,船橋,晴,1,2歳　未勝利(未勝利),,6,6,6,8.4,4.0,3,矢野貴之,05380,54.0,ダ1500,,良,3.0,1:40.0,1.1,34.0,5-5-5-5,33.3-40.4,39.8,460(+2),,,ベストホリデー,47.5
202343062003,ルーシースカイ,牝2,12,0,2022/09/23,浦和,曇,2,2歳四,,10,6,6,4.4,2.0,6,古岡勇樹,05606,53.0,ダ1400,,重,-13.0,1:35.3,2.3,2.0,10-10-7-9,38.9-40.2,40.8,458(-8),,,モモアカ,
202343062003,ルーシースカイ,牝2,12,0,2022/08/18,船橋,曇,2,2歳三,,7,5,5,6.3,4.0,6,森泰斗,05342,54.0,ダ1200,,稍,7.0,1:19.4,2.6,12.0,6-7-7,36.4-40.4,40.0,466(+19),,,サテライト,
202343062003,ルーシースカイ,牝2,12,0,2022/06/24,船橋,晴,3,ライラックデビュー(2歳),,6,1,1,5.7,2.0,3,矢野貴之,05380,54.0,ダ1000,,良,4.0,1:04.8,1.7,15.0,5-5,36.6-38.9,38.9,447(0),,,マイブー,67.5
202343050101,オフェーリア,牝3,1,1,2023/05/01,船橋,晴,1,3歳八,,12,8,11,4.7,2.0,1,實川純一,a01f6,54.0,ダ1200,,良,0.0,1:17.2,0.0,35.0,5-4-3,37.7-39.5,39.1,440(0),,,(シンキングマンボ),160.0
202343050101,オフェーリア,牝2,1,1,2023/04/11,船橋,晴,1,3歳七,,12,7,9,12.8,4.0,6,實川純一,a01f6,54.0,ダ1200,,良,9.0,1:18.7,1.8,24.0,9-12-11,37.6-39.3,39.8,440(+12),,,ワンダフルボーイ,
202343050101,オフェーリア,牝2,1,1,2023/02/25,2中山1,曇,5,3歳未勝利,,16,8,15,526.1,16.0,14,嶋田純次,01134,54.0,芝1600,,良,-10.0,1:36.9,2.2,66.0,3-3-5,34.5-36.3,38.2,428(+6),,,ルージュイストリア,
202343050101,オフェーリア,牝2,1,1,2022/12/11,5中山4,曇,2,2歳未勝利,,16,1,1,333.2,12.0,11,嶋田純次,01134,54.0,芝1200,,良,-15.0,1:10.9,1.9,57.0,6-8,33.0-36.0,37.1,422(0),,,ワックスフラワー,
202343050101,オフェーリア,牝2,1,1,2022/09/17,4中山3,晴,3,2歳未勝利,,16,8,15,281.3,14.0,12,嶋田純次,01134,54.0,芝1200,,良,-14.0,1:10.4,1.3,66.0,3-3,34.6-34.5,35.6,422(+2),,,シルバーレイズ,
202343050101,オフェーリア,牝2,1,1,2022/08/14,3新潟2,曇,3,2歳未勝利,,17,1,1,201.6,16.0,12,嶋田純次,01134,54.0,芝1200,,稍,-7.0,1:10.6,1.5,67.0,8-7,33.9-35.2,36.2,420(0),,,リバーラ,
202343050101,オフェーリア,牝2,1,1,2022/07/24,2福島8,晴,6,2歳新馬,,14,5,8,68.4,11.0,4,岩部純二,00726,54.0,芝1200,,良,12.0,1:12.2,1.2,66.0,5-4,34.5-36.5,37.2,420(0),,,アウクソー,110.0
202343050101,シンキングマンボ,牡3,2,1,2023/05/01,船橋,晴,1,3歳八,,12,3,3,16.1,6.0,2,山中悠希,05598,56.0,ダ1200,,良,0.0,1:17.2,0.0,35.0,7-7-7,37.7-39.5,38.7,479(-2),,,オフェーリア,64.0
202343050101,シンキングマンボ,牡2,2,1,2023/02/09,船橋,晴,1,3歳八,,11,8,10,17.9,6.0,2,山中悠希,05598,56.0,ダ1200,,良,18.0,1:20.0,0.3,15.0,6-4-4,37.5-42.2,41.8,481(+6),,,ラーユ,64.0
202343050101,シンキングマンボ,牡2,2,1,2022/08/19,船橋,晴,2,2歳四,,12,8,12,54.7,8.0,11,山中悠希,05598,54.0,ダ1200,,良,2.0,1:20.1,2.6,-2.0,10-10-10,37.8-39.7,40.3,475(+5),,,テナシャスバイオ,
202343050101,シンキングマンボ,牡2,2,1,2022/07/26,船橋,曇,3,リアトリスデビュー(2歳),,6,5,5,24.3,5.0,5,山中悠希,05598,54.0,ダ1000,,稍,-1.0,1:04.4,2.5,17.0,6-5,35.7-38.2,38.9,470(0),,,ストライダー,27.0
202343050101,チュラヴィーナス,牝3,3,1,2023/05/01,船橋,晴,1,3歳八,,12,5,5,20.7,7.0,3,笠野雄大,a0235,54.0,ダ1200,,良,0.0,1:17.3,0.1,34.0,4-5-4,37.7-39.5,39.2,441(+5),,,オフェーリア,40.0
202343050101,チュラヴィーナス,牝3,3,1,2023/04/11,船橋,晴,1,3歳七,,12,2,2,13.5,5.0,10,笠野雄大,a0235,54.0,ダ1200,,良,9.0,1:19.1,2.2,19.0,4-3-2,37.6-39.3,41.3,436(-4),,,ワンダフルボーイ,
202343050101,チュラヴィーナス,牝2,3,1,2023/01/20,船橋,晴,2,3歳　選抜馬,,9,4,4,66.1,8.0,7,庄司大輔,a01d5,54.0,ダ1500,,良,18.0,1:45.9,4.6,-13.0,3-2-2-5,32.5-42.4,46.8,440(-3),,,ラブリービュー,
202343050101,チュラヴィーナス,牝2,3,1,2022/12/18,船橋,晴,4,2歳四,,12,8,11,95.6,10.0,7,庄司大輔,a01d5,54.0,ダ1200,,良,15.0,1:18.6,0.7,31.0,7-5-9,37.1-40.8,41.3,443(-7),,,オキサパンパ,
202343050101,チュラヴィーナス,牝2,3,1,2022/11/28,船橋,曇,5,2歳四,,12,6,8,63.9,11.0,11,庄司大輔,a01d5,54.0,ダ1200,,良,9.0,1:19.6,3.2,12.0,12-11-10,36.9-39.5,41.4,450(0),,,ウインドインバイオ,
202343050101,チュラヴィーナス,牝2,3,1,2022/09/30,船橋,晴,4,ローズデビュー(2歳),,5,5,5,5.4,4.0,2,庄司大輔,a01d5,54.0,ダ1000,,良,-4.0,1:03.6,1.8,27.0,4-4,35.7-37.8,38.2,計不,,,スイフトランナー,108.0
202343050101,バーレスク,牝3,4,0,2023/05/01,船橋,晴,1,3歳八,,12,1,1,3.1,1.0,4,笹川翼,05524,54.0,ダ1200,,良,0.0,1:17.6,0.4,30.0,1-1-1,37.7-39.5,39.9,437(-6),,,オフェーリア,24.0
202343050101,バーレスク,牝3,4,0,2023/04/12,船橋,曇,1,3歳八,,12,7,9,5.7,2.0,3,笹川翼,05524,54.0,ダ1200,,良,9.0,1:19.2,0.4,17.0,3-4-4,37.3-41.5,40.8,443(+9),,,サワヤカサヤカ,40.0
202343050101,バーレスク,牝3,4,0,2023/03/17,船橋,曇,3,3歳九,,8,4,4,2.9,2.0,2,笹川翼,05524,54.0,ダ1200,,良,20.0,1:22.3,1.0,-14.0,2-2-1,39.4-41.9,42.9,434(+1),,,ステンノー,64.0
202343050101,バーレスク,牝2,4,0,2022/12/02,船橋,曇,4,カトレアデビュー(2歳),,7,4,4,2.2,1.0,6,岡村健司,05562,54.0,ダ1000,,良,21.0,1:06.8,3.9,-1.0,1-2,36.3-39.2,43.1,433(0),,,リバースイート,
202343050101,カグラハルカ,牡2,5,0,2023/05/01,船橋,晴,1,3歳八,,12,7,10,6.0,4.0,5,田中力,05428,56.0,ダ1200,,良,0.0,1:17.7,0.5,28.0,3-3-2,37.7-39.5,39.8,456(-1),,,オフェーリア,16.0
202343050101,カグラハルカ,牡2,5,0,2023/04/11,船橋,晴,1,3歳七,,12,5,5,36.6,8.0,5,山中悠希,05598,56.0,ダ1200,,良,9.0,1:18.4,1.5,28.0,5-6-6,37.6-39.3,40.2,457(+2),,,ワンダフルボーイ,16.0
202343050101,カグラハルカ,牡2,5,0,2023/03/15,船橋,晴,1,3歳七,,12,8,12,5.7,4.0,7,山中悠希,05598,56.0,ダ1200,,良,14.0,1:20.4,1.4,6.0,5-5-8,38.8-40.2,41.0,455(+4),,,ノブノウマー,
202343050101,カグラハルカ,牡2,5,0,2023/02/07,船橋,晴,1,3歳七,,12,2,2,11.5,4.0,6,山中悠希,05598,56.0,ダ1200,,良,18.0,1:20.4,1.3,10.0,1-1-1,38.1-41.0,42.3,451(0),,,ミュラー,
202343050101,カグラハルカ,牡2,5,0,2023/01/18,船橋,晴,1,3歳七,,11,1,1,22.4,8.0,6,山中悠希,05598,56.0,ダ1200,,良,18.0,1:20.2,2.3,13.0,11-11-11,38.3-39.6,39.7,451(-3),,,キラット,
202343050101,カグラハルカ,牡2,5,0,2022/11/02,門別,晴,6,2歳3組,,11,6,7,66.0,9.0,5,小野楓馬,05592,55.0,ダ1000,,稍,-21.0,1:02.3,0.9,35.0,3-1,,38.5,454(-2),,,アソス,4.2
202343050101,カグラハルカ,牡2,5,0,2022/10/19,門別,晴,6,2歳3組,,10,7,7,11.8,7.0,10,小野楓馬,05592,55.0,ダ1200,,良,-11.0,1:19.8,4.1,-14.0,1-3,,43.5,456(+2),,,サザンフルーヴ,
202343050101,カグラハルカ,牡2,5,0,2022/09/22,門別,晴,3,日高町フルーツほおず(未勝利)(2歳),,9,3,3,6.7,5.0,1,小野楓馬,05592,55.0,ダ1000,,稍,-31.0,1:02.2,-0.5,26.0,1-1,,38.6,454(+2),,,(リコーカービン),50.0
202343050101,カグラハルカ,牡2,5,0,2022/09/08,門別,晴,3,2歳未勝利(未勝利),,11,4,4,2.7,1.0,4,小野楓馬,05592,54.0,ダ1000,,良,-5.0,1:03.5,1.6,31.0,1-1,,39.1,452(-4),,,カッパギ,7.0
202343050101,カグラハルカ,牡2,5,0,2022/08/17,門別,晴,2,2歳未勝利(未勝利),,11,6,6,13.8,4.0,6,小野楓馬,05592,54.0,ダ1100,,重,-30.0,1:08.2,1.0,35.0,1-1,,38.5,456(+8),,,ナチュラルターン,
202343050101,カグラハルカ,牡2,5,0,2022/07/26,門別,晴,3,日高町キャラ・クルミ(未勝利)(2歳),,7,4,4,6.8,3.0,3,小野楓馬,05592,54.0,ダ1000,,良,-27.0,1:02.7,0.1,22.0,1-1,,39.3,448(-4),,,エムティヒビキ,10.5
202343050101,カグラハルカ,牡2,5,0,2022/06/28,門別,雨,2,2歳未勝利(未勝利),,10,1,1,26.4,9.0,4,小野楓馬,05592,54.0,ダ1100,,重,-33.0,1:09.2,0.8,17.0,1-1,,39.8,452(+4),,,イカリ,7.0
202343050101,カグラハルカ,牡2,5,0,2022/06/15,門別,曇,3,JRA認定アタックチ(未勝利)(2歳),,12,4,4,45.7,9.0,11,小野楓馬,05592,54.0,ダ1200,,良,-3.0,1:19.8,4.0,-6.0,1-2,,44.4,448(+2),,,コンチトーホク,
202343050101,カグラハルカ,牡2,5,0,2022/05/26,門別,曇,4,JRA認定フレッシュ(新馬)(2歳),,9,1,1,39.3,6.0,6,落合玄太,05578,54.0,ダ1100,,良,-3.0,1:12.1,3.0,4.0,1-1,,41.9,446(0),,,ベルピット,
202343050101,マサノサンサン,牝3,6,0,2023/05/01,船橋,晴,1,3歳八,,12,5,6,5.6,3.0,6,森泰斗,05342,54.0,ダ1200,,良,0.0,1:17.7,0.5,28.0,6-6-6,37.7-39.5,39.5,413(-1),,,オフェーリア,
202343050101,マサノサンサン,牝2,6,0,2023/04/11,船橋,晴,1,3歳七,,12,8,12,26.3,6.0,4,森泰斗,05342,54.0,ダ1200,,良,9.0,1:18.3,1.4,29.0,8-4-4,37.6-39.3,40.5,414(+2),,,ワンダフルボーイ,24.0
202343050101,マサノサンサン,牝2,6,0,2023/03/15,船橋,晴,1,3歳七,,12,5,5,9.5,5.0,6,森泰斗,05342,54.0,ダ1200,,良,14.0,1:20.3,1.3,7.0,6-7-6,38.8-40.2,40.9,412(-1),,,ノブノウマー,
202343050101,マサノサンサン,牝2,6,0,2023/01/18,船橋,晴,1,3歳七,,11,4,4,212.7,11.0,4,和田譲治,05399,54.0,ダ1200,,良,18.0,1:19.8,1.9,18.0,9-10-9,38.3-39.6,40.5,413(-7),,,キラット,24.0
202343050101,マサノサンサン,牝2,6,0,2022/12/19,船橋,晴,5,2歳五,,8,5,5,60.4,8.0,8,藤本現暉,05590,54.0,ダ1200,,良,19.0,1:21.1,3.3,2.0,6-7-7,37.8-40.0,42.5,420(-2),,,ハセノクラウン,
202343050101,マサノサンサン,牝2,6,0,2022/12/02,船橋,曇,3,カトレアデビュー(2歳),,6,3,3,6.7,4.0,3,森泰斗,05342,54.0,ダ1000,,良,21.0,1:05.3,3.3,24.0,4-4,35.8-38.0,40.5,422(0),,,ミスグロリア,67.5
202343050101,イマキバラ,牝2,7,0,2023/05/01,船橋,晴,1,3歳八,,12,2,2,139.0,12.0,7,山林堂信,05673,54.0,ダ1200,,良,0.0,1:17.9,0.7,26.0,9-9-9,37.7-39.5,38.7,393(-3),,,オフェーリア,
202343050101,イマキバラ,牝2,7,0,2023/04/04,川崎,晴,1,3歳6,,12,5,5,25.7,8.0,11,藤本現暉,05590,54.0,ダ1400,,良,10.0,1:37.5,3.2,-2.0,12-12-11-9,39.9-41.0,42.7,396(-6),,,サンライズソング,
202343050101,イマキバラ,牝2,7,0,2023/02/16,浦和,晴,8,ツインホープ特別(3歳),,12,4,4,24.8,6.0,12,原優介,01184,52.0,ダ1400,,稍,-12.0,1:33.1,2.6,27.0,6-7-8-7,37.0-40.2,41.5,402(+2),,,ブルグミューラー,
